,price_eur,Forecasted Load,Solar,Wind Offshore,Wind Onshore,temp_c,wind_speed_100m,solar_dni,price_yesterday,gas_price
2025-01-29 05:00:00+00:00,81.16,12663.7,0.0,1363.0,3150.0,6.95,36.65995,0.0,77.82,51.156
2025-01-29 06:00:00+00:00,126.95,13951.22,0.0,1352.0,3207.0,6.65,34.95246,0.0,103.55,51.156
2025-01-29 07:00:00+00:00,136.2,15587.65,0.0,1328.0,3028.0,6.25,36.58431,0.0,127.6,51.156
2025-01-29 08:00:00+00:00,130.45,16550.45,29.0,1275.0,2822.0,6.3,32.388496,0.0,117.47,51.156
2025-01-29 09:00:00+00:00,105.05,16205.48,508.0,1216.0,2589.0,6.65,31.19873,282.23315,100.2,51.156
2025-01-29 10:00:00+00:00,89.25,15759.77,928.0,1191.0,2664.0,7.1,31.648281,98.70685,98.04,51.156
2025-01-29 11:00:00+00:00,85.0,15517.99,1180.0,1192.0,2798.0,7.7,35.903122,413.0221,99.62,51.156
2025-01-29 12:00:00+00:00,85.53,15374.88,1308.0,1196.0,2935.0,7.9,31.279112,358.91586,98.31,51.156
2025-01-29 13:00:00+00:00,87.67,15466.26,1410.0,1070.0,2631.0,7.85,30.013079,328.18546,101.22,51.156
2025-01-29 14:00:00+00:00,102.75,15656.89,1233.0,847.0,2280.0,8.15,31.749468,360.5923,113.93,51.156
2025-01-29 15:00:00+00:00,132.72,16165.46,925.0,666.0,1957.0,8.2,24.957764,274.9485,122.46,51.156
2025-01-29 16:00:00+00:00,149.57,16724.63,507.0,594.0,1748.0,7.25,23.108103,102.17721,125.0,51.156
2025-01-29 17:00:00+00:00,165.0,16834.54,10.0,546.0,1531.0,6.25,20.63023,0.0,120.5,51.156
2025-01-29 18:00:00+00:00,148.6,16156.52,0.0,495.0,1329.0,5.8,18.329092,0.0,117.34,51.156
2025-01-29 19:00:00+00:00,135.3,15505.9,0.0,451.0,1131.0,5.5,18.075441,0.0,87.84,51.156
2025-01-29 20:00:00+00:00,122.1,14824.08,0.0,341.0,959.0,5.45,15.9134655,0.0,78.31,51.156
2025-01-29 21:00:00+00:00,122.35,14071.08,0.0,260.0,801.0,5.3,16.260885,0.0,69.0,51.156
2025-01-29 22:00:00+00:00,100.1,13191.39,0.0,213.0,754.0,5.45,16.985933,0.0,55.5,51.156
2025-01-29 23:00:00+00:00,131.34,12511.49,0.0,131.0,644.0,5.45,14.133152,0.0,75.79,51.156
2025-01-30 00:00:00+00:00,125.79,11871.13,0.0,104.0,508.0,5.25,8.694204,0.0,71.91,51.726
2025-01-30 01:00:00+00:00,111.9,11660.75,0.0,93.0,433.0,5.5,8.821836,0.0,65.74,51.726
2025-01-30 02:00:00+00:00,104.48,11404.6,0.0,84.0,372.0,5.6,7.42159,0.0,59.94,51.726
2025-01-30 03:00:00+00:00,100.0,11191.86,0.0,79.0,304.0,5.4,9.459852,0.0,64.01,51.726
2025-01-30 04:00:00+00:00,101.09,11238.73,0.0,101.0,259.0,5.35,15.351793,0.0,70.23,51.726
2025-01-30 05:00:00+00:00,131.36,12015.97,0.0,134.0,260.0,5.3,15.301059,0.0,81.16,51.726
2025-01-30 06:00:00+00:00,149.65,13586.72,0.0,168.0,303.0,5.1,16.02101,0.0,126.95,51.726
2025-01-30 07:00:00+00:00,160.3,15059.09,0.0,192.0,328.0,5.05,14.944336,0.0,136.2,51.726
2025-01-30 08:00:00+00:00,151.49,15699.82,10.0,233.0,348.0,5.15,17.643673,0.0,130.45,51.726
2025-01-30 09:00:00+00:00,134.9,15728.95,183.0,280.0,383.0,5.25,16.697365,0.0,105.05,51.726
2025-01-30 10:00:00+00:00,123.25,15498.98,265.0,312.0,472.0,5.7,17.258425,0.0,89.25,51.726
2025-01-30 11:00:00+00:00,115.74,15195.07,352.0,326.0,578.0,6.3,17.589418,3.2327738,85.0,51.726
2025-01-30 12:00:00+00:00,113.3,15371.38,392.0,334.0,694.0,6.75,13.690654,29.041576,85.53,51.726
2025-01-30 13:00:00+00:00,125.74,15655.53,476.0,349.0,721.0,6.5,19.33639,5.887591,87.67,51.726
2025-01-30 14:00:00+00:00,142.67,16043.95,409.0,383.0,735.0,6.5,20.53105,30.43173,102.75,51.726
2025-01-30 15:00:00+00:00,151.05,16406.08,294.0,432.0,745.0,6.5,19.627428,46.409443,132.72,51.726
2025-01-30 16:00:00+00:00,178.09,17068.69,308.0,484.0,751.0,5.75,19.731974,91.83086,149.57,51.726
2025-01-30 17:00:00+00:00,179.93,17106.51,8.0,481.0,780.0,4.3,20.81239,17.656212,165.0,51.726
2025-01-30 18:00:00+00:00,161.24,16605.78,0.0,453.0,838.0,3.45,20.991426,0.0,148.6,51.726
2025-01-30 19:00:00+00:00,148.49,15789.64,0.0,450.0,889.0,3.0,21.091513,0.0,135.3,51.726
2025-01-30 20:00:00+00:00,132.59,14980.23,0.0,442.0,947.0,2.75,22.134876,0.0,122.1,51.726
2025-01-30 21:00:00+00:00,125.73,14191.05,0.0,439.0,1006.0,2.7,22.575474,0.0,122.35,51.726
2025-01-30 22:00:00+00:00,120.2,13302.05,0.0,413.0,902.0,2.6,21.9718,0.0,100.1,51.726
2025-01-30 23:00:00+00:00,120.0,12502.0,0.0,346.0,1033.0,2.1,19.863714,0.0,131.34,51.726
2025-01-31 00:00:00+00:00,116.49,11950.06,0.0,269.0,939.0,1.85,20.719555,0.0,125.79,53.237
2025-01-31 01:00:00+00:00,113.6,11620.05,0.0,277.0,968.0,1.95,22.263315,0.0,111.9,53.237
2025-01-31 02:00:00+00:00,111.06,11613.05,0.0,302.0,1010.0,1.7,22.553936,0.0,104.48,53.237
2025-01-31 03:00:00+00:00,113.48,11605.19,0.0,334.0,1048.0,1.45,21.982119,0.0,100.0,53.237
2025-01-31 04:00:00+00:00,119.2,11680.79,0.0,314.0,996.0,1.2,21.675615,0.0,101.09,53.237
2025-01-31 05:00:00+00:00,130.0,12312.13,0.0,287.0,932.0,0.85,21.960737,0.0,131.36,53.237
2025-01-31 06:00:00+00:00,155.82,13704.01,0.0,270.0,876.0,0.55,21.437386,0.0,149.65,53.237
2025-01-31 07:00:00+00:00,163.7,15348.92,0.0,337.0,874.0,0.35,22.268406,0.0,160.3,53.237
2025-01-31 08:00:00+00:00,154.82,16332.67,67.0,394.0,902.0,0.7,21.816416,27.126385,151.49,53.237
2025-01-31 09:00:00+00:00,130.1,16477.05,991.0,448.0,950.0,2.05,21.22016,249.24683,134.9,53.237
2025-01-31 10:00:00+00:00,126.2,16467.34,1536.0,337.0,704.0,3.2,21.054615,190.67622,123.25,53.237
2025-01-31 11:00:00+00:00,120.06,16367.81,1910.0,223.0,486.0,4.25,12.367716,235.88965,115.74,53.237
2025-01-31 12:00:00+00:00,121.19,16019.35,2094.0,144.0,323.0,5.15,11.052058,246.51889,113.3,53.237
2025-01-31 13:00:00+00:00,119.3,15776.74,1863.0,123.0,251.0,6.0,12.442153,328.19058,125.74,53.237
2025-01-31 14:00:00+00:00,144.11,15726.61,1641.0,103.0,198.0,6.05,12.399112,226.37656,142.67,53.237
2025-01-31 15:00:00+00:00,160.46,15782.37,1259.0,82.0,141.0,6.0,11.190442,486.20087,151.05,53.237
2025-01-31 16:00:00+00:00,177.13,16226.66,608.0,63.0,124.0,4.55,13.262714,319.2315,178.09,53.237
2025-01-31 17:00:00+00:00,184.48,16270.23,14.0,54.0,140.0,3.15,14.589996,17.0,179.93,53.237
2025-01-31 18:00:00+00:00,178.99,15461.69,0.0,67.0,166.0,2.8,16.560978,0.0,161.24,53.237
2025-01-31 19:00:00+00:00,162.66,14968.74,0.0,74.0,158.0,2.2,16.740969,0.0,148.49,53.237
2025-01-31 20:00:00+00:00,152.7,14366.36,0.0,90.0,151.0,1.5,16.248924,0.0,132.59,53.237
2025-01-31 21:00:00+00:00,144.41,13746.77,0.0,110.0,155.0,0.6,14.861722,0.0,125.73,53.237
2025-01-31 22:00:00+00:00,131.4,13009.69,0.0,90.0,144.0,0.1,13.6242285,0.0,120.2,53.237
2025-01-31 23:00:00+00:00,137.0,12375.74,0.0,57.0,68.0,-0.05,13.752048,0.0,120.0,53.237
2025-02-01 00:00:00+00:00,129.48,12188.37,0.0,57.0,63.0,-0.3,13.976394,0.0,116.49,53.237
2025-02-01 01:00:00+00:00,124.28,11886.65,0.0,64.0,65.0,-0.9,13.902014,0.0,113.6,53.237
2025-02-01 02:00:00+00:00,118.72,11689.73,0.0,82.0,74.0,-1.35,13.32,0.0,111.06,53.237
2025-02-01 03:00:00+00:00,116.2,11526.67,0.0,103.0,88.0,-0.6,16.248924,0.0,113.48,53.237
2025-02-01 04:00:00+00:00,118.22,11686.53,0.0,60.0,48.0,-0.95,16.563911,0.0,119.2,53.237
2025-02-01 05:00:00+00:00,126.61,11945.88,0.0,23.0,36.0,-1.4,9.0,0.0,130.0,53.237
2025-02-01 06:00:00+00:00,144.74,12704.77,0.0,16.0,32.0,-1.5,5.4744864,0.0,155.82,53.237
2025-02-01 07:00:00+00:00,153.46,13408.24,0.0,22.0,38.0,-1.55,7.8149853,0.0,163.7,53.237
2025-02-01 08:00:00+00:00,142.44,14260.55,82.0,59.0,60.0,-1.0,10.9859,66.0489,154.82,53.237
2025-02-01 09:00:00+00:00,128.4,14701.75,1134.0,97.0,96.0,0.6,16.530626,427.13788,130.1,53.237
2025-02-01 10:00:00+00:00,120.08,14449.51,2046.0,83.0,75.0,2.3,19.72869,623.13055,126.2,53.237
2025-02-01 11:00:00+00:00,110.29,14205.02,2488.0,57.0,47.0,3.85,15.627897,725.99274,120.06,53.237
2025-02-01 12:00:00+00:00,103.4,13810.12,2708.0,46.0,40.0,5.0,9.19939,766.6667,121.19,53.237
2025-02-01 13:00:00+00:00,113.7,13657.84,3169.0,21.0,36.0,5.55,8.9873905,765.0114,119.3,53.237
2025-02-01 14:00:00+00:00,126.73,13792.64,2856.0,15.0,32.0,5.6,9.801326,724.3429,144.11,53.237
2025-02-01 15:00:00+00:00,149.46,14442.33,2297.0,17.0,31.0,5.0,10.086427,631.82794,160.46,53.237
2025-02-01 16:00:00+00:00,163.39,15311.06,1222.0,56.0,63.0,2.6,11.753877,401.31903,177.13,53.237
2025-02-01 17:00:00+00:00,165.77,15604.71,35.0,147.0,203.0,1.3,14.517644,32.761837,184.48,53.237
2025-02-01 18:00:00+00:00,162.98,15018.58,0.0,251.0,432.0,1.35,20.499462,0.0,178.99,53.237
2025-02-01 19:00:00+00:00,156.6,14631.44,0.0,250.0,455.0,0.9,21.288757,0.0,162.66,53.237
2025-02-01 20:00:00+00:00,145.24,14149.82,0.0,235.0,449.0,0.4,21.794127,0.0,152.7,53.237
2025-02-01 21:00:00+00:00,141.73,13624.06,0.0,228.0,441.0,0.1,22.50576,0.0,144.41,53.237
2025-02-01 22:00:00+00:00,131.74,12931.39,0.0,224.0,429.0,-0.2,21.45627,0.0,131.4,53.237
2025-02-01 23:00:00+00:00,133.26,13455.55,0.0,272.0,585.0,-0.55,21.03229,0.0,137.0,53.237
2025-02-02 00:00:00+00:00,126.91,12928.35,0.0,247.0,618.0,-0.9,20.7219,0.0,129.48,53.237
2025-02-02 01:00:00+00:00,122.99,12525.65,0.0,228.0,605.0,-1.0,20.49314,0.0,124.28,53.237
2025-02-02 02:00:00+00:00,120.66,12411.0,0.0,216.0,591.0,-1.45,18.844202,0.0,118.72,53.237
2025-02-02 03:00:00+00:00,122.34,12282.41,0.0,202.0,576.0,-1.75,17.692268,0.0,116.2,53.237
2025-02-02 04:00:00+00:00,123.41,12300.11,0.0,185.0,485.0,-2.0,18.000898,0.0,118.22,53.237
2025-02-02 05:00:00+00:00,128.09,12375.2,0.0,168.0,397.0,-2.15,18.899143,0.0,126.61,53.237
2025-02-02 06:00:00+00:00,135.9,12572.55,0.0,148.0,329.0,-2.3,18.839045,0.0,144.74,53.237
2025-02-02 07:00:00+00:00,137.3,13146.71,0.0,147.0,335.0,-2.55,17.82091,0.0,153.46,53.237
2025-02-02 08:00:00+00:00,137.7,13515.87,110.0,146.0,349.0,-2.2,18.000898,90.05053,142.44,53.237
2025-02-02 09:00:00+00:00,130.04,13527.12,1506.0,148.0,380.0,-0.9,19.656296,525.43945,128.4,53.237
2025-02-02 10:00:00+00:00,129.33,13049.66,2391.0,118.0,281.0,0.45,10.799999,696.2002,120.08,53.237
2025-02-02 11:00:00+00:00,122.24,12832.16,2888.0,79.0,161.0,1.7,8.6193495,706.40106,110.29,53.237
2025-02-02 12:00:00+00:00,111.88,12679.03,3132.0,30.0,77.0,2.75,6.2067385,700.74774,103.4,53.237
2025-02-02 13:00:00+00:00,115.36,12814.03,3259.0,16.0,47.0,3.6,7.16617,785.75806,113.7,53.237
2025-02-02 14:00:00+00:00,124.01,13436.25,2935.0,12.0,35.0,3.75,7.406295,722.8213,126.73,53.237
2025-02-02 15:00:00+00:00,143.94,14450.94,2365.0,8.0,28.0,3.3,7.24486,666.72205,149.46,53.237
2025-02-02 16:00:00+00:00,159.44,14983.61,1337.0,8.0,26.0,0.95,7.6579366,432.9182,163.39,53.237
2025-02-02 17:00:00+00:00,171.2,15521.84,43.0,9.0,30.0,-0.85,10.546525,31.595558,165.77,53.237
2025-02-02 18:00:00+00:00,173.95,15097.84,0.0,13.0,38.0,-0.85,12.936227,0.0,162.98,53.237
2025-02-02 19:00:00+00:00,165.5,14777.47,0.0,24.0,55.0,-1.4,12.638512,0.0,156.6,53.237
2025-02-02 20:00:00+00:00,155.77,14367.55,0.0,39.0,82.0,-1.45,12.251905,0.0,145.24,53.237
2025-02-02 21:00:00+00:00,148.44,14007.57,0.0,102.0,140.0,-1.65,11.351422,0.0,141.73,53.237
2025-02-02 22:00:00+00:00,133.24,13284.54,0.0,113.0,163.0,-2.05,12.0694,0.0,131.74,53.237
2025-02-02 23:00:00+00:00,129.54,11695.93,0.0,142.0,198.0,-2.05,13.948548,0.0,133.26,53.237
2025-02-03 00:00:00+00:00,126.63,11329.43,0.0,152.0,236.0,-2.4,14.1102085,0.0,126.91,53.794
2025-02-03 01:00:00+00:00,124.72,11162.42,0.0,156.0,267.0,-2.45,15.62686,0.0,122.99,53.794
2025-02-03 02:00:00+00:00,120.04,11015.51,0.0,157.0,309.0,-2.2,18.434847,0.0,120.66,53.794
2025-02-03 03:00:00+00:00,123.24,10990.99,0.0,153.0,351.0,-1.8,22.060833,0.0,122.34,53.794
2025-02-03 04:00:00+00:00,127.77,11268.15,0.0,149.0,301.0,-1.7,21.978434,0.0,123.41,53.794
2025-02-03 05:00:00+00:00,159.18,12277.37,0.0,148.0,253.0,-2.65,16.67795,0.0,128.09,53.794
2025-02-03 06:00:00+00:00,207.88,13742.69,0.0,135.0,225.0,-2.9,14.169785,0.0,135.9,53.794
2025-02-03 07:00:00+00:00,243.23,15448.92,0.0,159.0,280.0,-2.4,15.882896,0.0,137.3,53.794
2025-02-03 08:00:00+00:00,178.04,16199.26,150.0,198.0,361.0,-1.65,17.71423,100.22472,137.7,53.794
2025-02-03 09:00:00+00:00,149.95,15967.07,1857.0,266.0,459.0,-0.05,19.73854,517.064,130.04,53.794
2025-02-03 10:00:00+00:00,125.02,15237.78,2649.0,190.0,363.0,1.75,15.070633,554.19824,129.33,53.794
2025-02-03 11:00:00+00:00,117.27,14703.6,3180.0,130.0,254.0,3.15,11.503113,439.78464,122.24,53.794
2025-02-03 12:00:00+00:00,114.93,14203.9,3442.0,99.0,150.0,4.65,12.351988,752.0994,111.88,53.794
2025-02-03 13:00:00+00:00,120.0,14235.11,3168.0,90.0,177.0,5.7,10.495713,786.2643,115.36,53.794
2025-02-03 14:00:00+00:00,127.1,14386.35,2854.0,89.0,237.0,5.85,7.0407386,743.43164,124.01,53.794
2025-02-03 15:00:00+00:00,160.0,15177.59,2296.0,92.0,292.0,5.15,8.0599,648.8046,143.94,53.794
2025-02-03 16:00:00+00:00,204.71,16432.66,1269.0,140.0,346.0,3.05,13.845967,432.32327,159.44,53.794
2025-02-03 17:00:00+00:00,200.73,16630.65,49.0,217.0,447.0,1.65,19.553833,30.49564,171.2,53.794
2025-02-03 18:00:00+00:00,201.1,16071.15,0.0,279.0,595.0,1.1,21.816414,0.0,173.95,53.794
2025-02-03 19:00:00+00:00,167.74,15384.13,0.0,333.0,659.0,0.95,22.166325,0.0,165.5,53.794
2025-02-03 20:00:00+00:00,153.0,14450.43,0.0,381.0,722.0,0.7,23.300787,0.0,155.77,53.794
2025-02-03 21:00:00+00:00,139.5,13565.92,0.0,395.0,792.0,1.55,21.67487,0.0,148.44,53.794
2025-02-03 22:00:00+00:00,135.81,12632.65,0.0,426.0,851.0,1.55,20.20575,0.0,133.24,53.794
2025-02-03 23:00:00+00:00,132.4,12089.89,0.0,420.0,986.0,1.2,21.697279,0.0,129.54,53.794
2025-02-04 00:00:00+00:00,125.54,11795.4,0.0,423.0,1002.0,1.15,23.533234,0.0,126.63,52.048
2025-02-04 01:00:00+00:00,123.18,11605.73,0.0,398.0,1047.0,1.3,24.059475,0.0,124.72,52.048
2025-02-04 02:00:00+00:00,123.99,11394.59,0.0,383.0,1097.0,1.85,23.516708,0.0,120.04,52.048
2025-02-04 03:00:00+00:00,123.25,11340.11,0.0,380.0,1140.0,2.0,23.623928,0.0,123.24,52.048
2025-02-04 04:00:00+00:00,127.63,11580.8,0.0,426.0,1132.0,1.95,22.717823,0.0,127.77,52.048
2025-02-04 05:00:00+00:00,154.79,12212.66,0.0,496.0,1115.0,1.8,22.553934,0.0,159.18,52.048
2025-02-04 06:00:00+00:00,149.5,13658.31,0.0,542.0,1095.0,1.55,24.273317,0.0,207.88,52.048
2025-02-04 07:00:00+00:00,211.99,15203.93,0.0,554.0,1098.0,1.3,23.533234,0.0,243.23,52.048
2025-02-04 08:00:00+00:00,163.31,15893.29,49.0,551.0,1129.0,2.0,24.033876,0.0,178.04,52.048
2025-02-04 09:00:00+00:00,136.53,15578.26,576.0,554.0,1176.0,2.95,23.923754,65.23358,149.95,52.048
2025-02-04 10:00:00+00:00,125.0,15075.39,1020.0,500.0,1039.0,3.55,20.596436,15.44346,125.02,52.048
2025-02-04 11:00:00+00:00,109.45,14783.23,1292.0,443.0,918.0,4.15,21.109941,75.25817,117.27,52.048
2025-02-04 12:00:00+00:00,113.06,14580.15,1430.0,371.0,808.0,4.95,24.804104,81.55338,114.93,52.048
2025-02-04 13:00:00+00:00,120.09,14630.16,1927.0,392.0,897.0,5.0,25.671938,19.252588,120.0,52.048
2025-02-04 14:00:00+00:00,119.15,13005.21,1709.0,439.0,1020.0,5.3,26.698921,103.22899,127.1,52.048
2025-02-04 15:00:00+00:00,117.0,15365.35,1325.0,496.0,1163.0,5.0,25.277666,41.81876,160.0,52.048
2025-02-04 16:00:00+00:00,149.6,15935.17,1218.0,605.0,1452.0,4.7,26.543135,15.145802,204.71,52.048
2025-02-04 17:00:00+00:00,175.0,15949.28,54.0,808.0,1810.0,3.45,27.372429,14.728615,200.73,52.048
2025-02-04 18:00:00+00:00,140.0,15244.02,0.0,1069.0,2196.0,2.0,27.009598,0.0,201.1,52.048
2025-02-04 19:00:00+00:00,132.54,14638.94,0.0,1109.0,2299.0,1.8,29.684721,0.0,167.74,52.048
2025-02-04 20:00:00+00:00,131.96,14055.02,0.0,1118.0,2355.0,2.0,29.704908,0.0,153.0,52.048
2025-02-04 21:00:00+00:00,115.0,13451.41,0.0,1129.0,2388.0,1.45,29.168886,0.0,139.5,52.048
2025-02-04 22:00:00+00:00,94.9,12571.94,0.0,1159.0,2366.0,2.15,27.762629,0.0,135.81,52.048
2025-02-04 23:00:00+00:00,94.84,11904.76,0.0,1164.0,2433.0,2.55,27.914513,0.0,132.4,52.048
2025-02-05 00:00:00+00:00,98.84,11561.71,0.0,1198.0,2429.0,3.05,27.433912,0.0,125.54,53.438
2025-02-05 01:00:00+00:00,101.45,11264.98,0.0,1097.0,2234.0,3.1,26.984394,0.0,123.18,53.438
2025-02-05 02:00:00+00:00,99.9,11110.13,0.0,976.0,2018.0,3.7,27.37243,0.0,123.99,53.438
2025-02-05 03:00:00+00:00,112.8,11098.67,0.0,843.0,1800.0,4.05,26.596178,0.0,123.25,53.438
2025-02-05 04:00:00+00:00,121.71,11307.11,0.0,792.0,1689.0,4.2,26.065218,0.0,127.63,53.438
2025-02-05 05:00:00+00:00,139.8,12322.04,0.0,738.0,1596.0,3.3,25.762648,0.0,154.79,53.438
2025-02-05 06:00:00+00:00,161.7,13675.13,0.0,686.0,1491.0,2.7,24.670507,0.0,149.5,53.438
2025-02-05 07:00:00+00:00,180.81,15156.38,0.0,601.0,1254.0,2.25,23.498102,0.0,211.99,53.438
2025-02-05 08:00:00+00:00,159.33,15926.0,169.0,509.0,1039.0,2.5,22.180206,95.05521,163.31,53.438
2025-02-05 09:00:00+00:00,119.54,15620.73,1818.0,447.0,875.0,4.05,19.602652,488.05994,136.53,53.438
2025-02-05 10:00:00+00:00,100.95,14962.64,2572.0,375.0,779.0,5.85,18.557467,648.5003,125.0,53.438
2025-02-05 11:00:00+00:00,100.0,14820.38,3095.0,303.0,706.0,7.4,11.793777,732.8788,109.45,53.438
2025-02-05 12:00:00+00:00,111.85,14832.42,3350.0,259.0,637.0,8.35,14.861722,700.1026,113.06,53.438
2025-02-05 13:00:00+00:00,128.85,15028.43,2792.0,227.0,594.0,8.35,15.664136,187.2047,120.09,53.438
2025-02-05 14:00:00+00:00,144.12,15225.25,2508.0,201.0,556.0,8.6,14.787414,474.34982,119.15,53.438
2025-02-05 15:00:00+00:00,159.08,15656.18,1996.0,189.0,512.0,8.05,12.662843,368.8127,117.0,53.438
2025-02-05 16:00:00+00:00,176.77,16222.38,1006.0,196.0,453.0,6.45,12.815443,74.29763,149.6,53.438
2025-02-05 17:00:00+00:00,189.9,16536.01,48.0,188.0,420.0,4.45,13.4903965,0.0,175.0,53.438
2025-02-05 18:00:00+00:00,189.63,15841.4,0.0,185.0,398.0,2.95,11.843124,0.0,140.0,53.438
2025-02-05 19:00:00+00:00,170.0,15301.61,0.0,162.0,374.0,2.75,10.703569,0.0,132.54,53.438
2025-02-05 20:00:00+00:00,155.42,14845.12,0.0,146.0,353.0,2.2,11.770403,0.0,131.96,53.438
2025-02-05 21:00:00+00:00,143.7,14411.66,0.0,130.0,333.0,2.35,12.011544,0.0,115.0,53.438
2025-02-05 22:00:00+00:00,128.57,13817.42,0.0,150.0,344.0,2.3,13.644427,0.0,94.9,53.438
2025-02-05 23:00:00+00:00,133.67,13376.07,0.0,136.0,219.0,3.05,16.363178,0.0,94.84,53.438
2025-02-06 00:00:00+00:00,126.84,12986.46,0.0,143.0,234.0,3.1,14.941083,0.0,98.84,54.502
2025-02-06 01:00:00+00:00,125.0,12789.58,0.0,154.0,272.0,1.9,10.853866,0.0,101.45,54.502
2025-02-06 02:00:00+00:00,125.0,12410.78,0.0,173.0,324.0,2.25,10.9859,0.0,99.9,54.502
2025-02-06 03:00:00+00:00,125.01,12137.12,0.0,210.0,377.0,1.7,10.9859,0.0,112.8,54.502
2025-02-06 04:00:00+00:00,120.09,12266.34,0.0,273.0,496.0,0.7,13.432632,0.0,121.71,54.502
2025-02-06 05:00:00+00:00,135.25,12879.67,0.0,341.0,625.0,1.15,17.660192,0.0,139.8,54.502
2025-02-06 06:00:00+00:00,180.09,13921.4,0.0,467.0,777.0,1.3,18.108572,0.0,161.7,54.502
2025-02-06 07:00:00+00:00,216.65,15316.2,0.0,484.0,793.0,1.5,18.668005,0.0,180.81,54.502
2025-02-06 08:00:00+00:00,178.62,15827.17,70.0,494.0,812.0,1.95,17.339897,0.0,159.33,54.502
2025-02-06 09:00:00+00:00,156.3,15747.09,752.0,511.0,851.0,2.45,18.075441,49.28273,119.54,54.502
2025-02-06 10:00:00+00:00,122.0,15344.88,1078.0,498.0,851.0,3.1,19.134262,11.175539,100.95,54.502
2025-02-06 11:00:00+00:00,111.2,14990.89,1335.0,490.0,857.0,3.75,16.525724,32.16951,100.0,54.502
2025-02-06 12:00:00+00:00,99.9,14943.61,1465.0,483.0,865.0,4.5,16.383955,29.11485,111.85,54.502
2025-02-06 13:00:00+00:00,119.29,15031.92,1771.0,507.0,943.0,6.55,21.068459,270.31998,128.85,54.502
2025-02-06 14:00:00+00:00,117.79,15044.45,1573.0,503.0,1031.0,6.9,22.535252,360.95355,144.12,54.502
2025-02-06 15:00:00+00:00,127.0,15442.29,1231.0,504.0,1125.0,6.55,23.030151,357.47443,159.08,54.502
2025-02-06 16:00:00+00:00,167.43,15874.77,965.0,561.0,1267.0,5.85,22.013786,291.627,176.77,54.502
2025-02-06 17:00:00+00:00,170.48,16063.26,49.0,620.0,1432.0,4.75,22.9724,41.47864,189.9,54.502
2025-02-06 18:00:00+00:00,162.95,15544.92,0.0,715.0,1640.0,3.8,24.085722,0.0,189.63,54.502
2025-02-06 19:00:00+00:00,140.38,14945.12,0.0,745.0,1695.0,3.15,26.902624,0.0,170.0,54.502
2025-02-06 20:00:00+00:00,129.75,14340.93,0.0,776.0,1733.0,2.55,27.725258,0.0,155.42,54.502
2025-02-06 21:00:00+00:00,132.9,13855.66,0.0,831.0,1756.0,2.05,28.99062,0.0,143.7,54.502
2025-02-06 22:00:00+00:00,121.95,13171.98,0.0,879.0,1806.0,1.6,28.022827,0.0,128.57,54.502
2025-02-06 23:00:00+00:00,126.05,12559.37,0.0,792.0,1965.0,1.2,27.323263,0.0,133.67,54.502
2025-02-07 00:00:00+00:00,112.7,12406.45,0.0,864.0,1965.0,0.9,27.619883,0.0,126.84,55.723
2025-02-07 01:00:00+00:00,108.82,12202.17,0.0,917.0,2048.0,1.65,30.283363,0.0,125.0,55.723
2025-02-07 02:00:00+00:00,105.0,12160.57,0.0,956.0,2136.0,1.4,30.952148,0.0,125.0,55.723
2025-02-07 03:00:00+00:00,104.67,12043.34,0.0,987.0,2213.0,2.15,32.026344,0.0,125.01,55.723
2025-02-07 04:00:00+00:00,105.31,12089.9,0.0,1022.0,2369.0,2.3,31.541628,0.0,120.09,55.723
2025-02-07 05:00:00+00:00,113.29,12557.08,0.0,1064.0,2535.0,2.45,30.234106,0.0,135.25,55.723
2025-02-07 06:00:00+00:00,141.93,13508.85,0.0,1099.0,2670.0,2.65,33.981884,0.0,180.09,55.723
2025-02-07 07:00:00+00:00,164.2,14776.62,0.0,1177.0,2882.0,2.6,36.152676,0.0,216.65,55.723
2025-02-07 08:00:00+00:00,150.35,15452.98,40.0,1237.0,3080.0,2.7,37.55276,0.0,178.62,55.723
2025-02-07 09:00:00+00:00,127.0,15016.15,360.0,1275.0,3269.0,3.1,37.777702,0.0,156.3,55.723
2025-02-07 10:00:00+00:00,91.63,14625.45,840.0,1310.0,3401.0,3.4,42.327564,0.0,122.0,55.723
2025-02-07 11:00:00+00:00,85.1,14372.19,1065.0,1321.0,3517.0,4.15,47.16,69.18038,111.2,55.723
2025-02-07 12:00:00+00:00,89.19,14136.29,1178.0,1332.0,3636.0,4.55,41.815826,52.234932,99.9,55.723
2025-02-07 13:00:00+00:00,89.55,14168.2,1605.0,1316.0,3530.0,4.45,42.66342,42.24602,119.29,55.723
2025-02-07 14:00:00+00:00,102.1,14469.45,1424.0,1280.0,3370.0,4.65,44.46328,104.55443,117.79,55.723
2025-02-07 15:00:00+00:00,126.99,14913.91,1111.0,1247.0,3172.0,4.3,39.086536,106.32018,127.0,55.723
2025-02-07 16:00:00+00:00,143.0,15721.32,663.0,1255.0,3188.0,3.75,38.282494,14.1008215,167.43,55.723
2025-02-07 17:00:00+00:00,149.36,15937.71,35.0,1265.0,3199.0,3.65,37.579926,0.0,170.48,55.723
2025-02-07 18:00:00+00:00,134.0,15397.45,0.0,1255.0,3168.0,3.25,36.237267,0.0,162.95,55.723
