date,open_price,close_price,avg_load,max_solar,avg_wind_onshore,avg_temp,gas_price,price_yesterday
2025-10-06,7.62,100.0,10780.897916666667,1081.0,1301.0,13.633333333333335,33.116,14.32
2025-10-07,89.98,91.85,10896.402916666666,1312.0,635.5416666666666,15.039583333333335,33.246,100.0
2025-10-08,89.21,91.03,10519.512916666667,1975.0,482.0416666666667,14.34375,32.7,91.85
2025-10-09,94.03,90.86,10988.698750000001,1936.0,566.1666666666666,13.089583333333332,32.363,91.03
2025-10-10,83.19,95.51,11405.22875,3185.0,503.2916666666667,14.491666666666667,32.17,90.86
2025-10-11,90.1,111.83,10285.955833333333,1395.0,184.29166666666666,14.00625,32.17,95.51
2025-10-12,95.95,88.88,11070.024583333332,1855.0,440.5833333333333,14.199999999999998,32.17,111.83
2025-10-13,91.47,107.04,11857.900416666665,1920.0,430.1666666666667,13.90625,31.475,88.88
2025-10-14,104.85,109.61,12026.072916666666,1746.0,544.7916666666666,13.366666666666667,31.801,107.04
2025-10-15,104.68,86.33,12102.343333333332,1558.0,437.6666666666667,13.004166666666668,31.826,109.61
2025-10-16,87.44,86.0,11764.576666666668,2232.0,738.375,12.310416666666667,32.378,86.33
2025-10-17,91.05,96.84,11682.480416666667,1943.0,455.9166666666667,11.59375,31.816,86.0
2025-10-18,97.36,92.44,10644.283333333333,3841.0,441.2916666666667,10.025,31.816,96.84
2025-10-19,84.06,59.38,11691.758749999999,2394.0,1416.125,10.697916666666666,31.816,92.44
2025-10-20,57.66,49.22,12431.475416666668,2147.0,2373.2083333333335,14.325000000000001,31.739,59.38
2025-10-21,39.38,77.97,12468.272500000001,2424.0,3141.4583333333335,13.03125,32.2,49.22
2025-10-22,73.15,88.32,13061.194166666668,2875.0,1015.125,12.241666666666665,31.768,77.97
2025-10-23,88.98,10.06,12099.17125,3000.0,2467.6666666666665,11.637499999999998,32.454,88.32
2025-10-24,7.17,0.89,12269.433749999998,3115.0,4333.958333333333,9.49375,32.016,10.06
2025-10-25,2.28,4.24,11308.457499999999,1346.0,3441.3333333333335,9.0875,32.016,0.89
2025-10-26,3.99,2.83,11332.562916666668,2616.0,3701.9583333333335,8.125,32.016,4.24
2025-10-27,2.85,77.0,12178.17,2036.0,3322.5833333333335,9.035416666666666,31.4,2.83
2025-10-28,42.59,65.91,12473.290416666669,2518.0,3267.7916666666665,11.058333333333332,31.494,77.0
2025-10-29,58.74,82.46,12685.68,1222.0,1996.5,11.391666666666666,31.869,65.91
2025-10-30,73.24,92.09,12074.935416666667,2835.0,1771.4166666666667,9.9375,31.048,82.46
2025-10-31,77.21,59.51,11620.77625,1754.0,1925.875,10.689583333333333,31.122,92.09
2025-11-01,46.58,52.12,10543.473333333333,379.0,2876.125,12.029166666666669,31.122,59.51
2025-11-02,56.58,83.49,10980.293333333333,2406.0,1643.2916666666667,10.214583333333334,31.122,52.12
2025-11-03,80.0,32.44,11728.9075,1143.0,2873.7916666666665,10.045833333333334,31.741,83.49
2025-11-04,10.45,71.79,11897.16375,1947.0,2387.5,13.34375,32.551,32.44
2025-11-05,68.52,84.42,12577.370416666667,2602.0,1865.75,13.108333333333334,31.819,71.79
2025-11-06,81.46,86.65,12149.875416666668,2268.0,878.25,10.7875,31.548,84.42
2025-11-07,84.32,98.93,11864.51625,3065.0,509.75,10.579166666666667,31.201,86.65
2025-11-08,94.96,96.2,11108.627083333335,2464.0,68.5,9.625,31.201,98.93
2025-11-09,94.91,87.68,11683.009583333333,2753.0,465.7083333333333,10.314583333333333,31.201,96.2
2025-11-10,82.14,88.42,11902.780416666668,1992.0,1550.0416666666667,8.645833333333334,31.071,87.68
2025-11-11,84.09,83.98,11778.586833333335,2356.0,2113.0416666666665,10.233333333333333,31.102,88.42
2025-11-12,65.89,40.85,12155.751041666668,2795.0,2397.6666666666665,12.222916666666668,30.933,83.98
2025-11-13,23.5,87.78,12278.935833333335,1073.0,1881.0416666666667,12.862499999999999,30.458,40.85
2025-11-14,86.75,77.4,12524.639583333332,303.0,1422.3333333333333,11.339583333333332,31.25,87.78
2025-11-15,73.92,89.16,11802.8175,417.0,1581.2916666666667,8.352083333333333,31.25,77.4
2025-11-16,87.63,87.9,12633.862625,744.0,790.2083333333334,6.097916666666667,31.25,89.16
2025-11-17,83.29,89.07,12677.477541666665,2873.0,2083.7083333333335,5.210416666666667,31.418,87.9
2025-11-18,86.66,91.46,12374.648083333333,2259.0,1421.5416666666667,4.345833333333334,31.694,89.07
2025-11-19,86.85,92.76,12195.556541666667,1037.0,1701.5416666666667,4.3687499999999995,30.94,91.46
2025-11-20,87.82,104.01,12756.684874999999,2188.0,327.9583333333333,1.6604166666666664,31.159,92.76
2025-11-21,101.02,118.95,13139.71920833333,3097.0,435.25,1.53125,30.198,104.01
2025-11-22,98.95,95.06,12369.405458333335,2199.0,2275.75,0.9791666666666666,30.198,118.95
2025-11-23,81.22,80.12,13168.282041666665,410.0,3135.7916666666665,2.28125,30.198,95.06
2025-11-24,69.73,97.94,13099.237499999997,1374.0,1123.5833333333333,4.314583333333333,29.747,80.12
2025-11-25,94.54,86.5,13252.176916666665,1731.0,801.2083333333334,3.702083333333333,29.386,97.94
2025-11-26,89.94,94.07,13020.350083333333,1792.0,388.375,3.1645833333333333,29.368,86.5
2025-11-27,88.58,69.52,13495.740708333333,341.0,2712.625,5.727083333333333,29.021,94.07
2025-11-28,65.85,94.69,13583.236374999999,399.0,2512.2083333333335,9.03125,28.817,69.52
2025-11-29,82.8,83.62,12502.450833333334,739.0,2272.5416666666665,8.90625,28.817,94.69
2025-11-30,72.22,90.03,13348.994083333333,2212.0,1848.875,6.547916666666667,28.817,83.62
2025-12-01,89.5,75.68,13929.868,1111.0,3152.875,5.270833333333333,28.227,90.03
2025-12-02,65.73,88.48,13751.311083333332,1068.0,2095.375,7.439583333333334,28.05,75.68
2025-12-03,85.02,89.4,13949.079916666667,779.0,534.3333333333334,7.1937500000000005,28.206,88.48
2025-12-04,95.45,63.96,13511.363291666667,2013.0,981.8333333333334,6.050000000000001,27.088,89.4
2025-12-05,81.41,87.72,13503.634250000001,999.0,837.375,4.191666666666666,27.266,63.96
2025-12-06,76.51,76.6,12045.828416666665,480.0,3115.8333333333335,7.941666666666666,27.266,87.72
2025-12-07,60.2,17.44,13453.828833333333,713.0,2334.7916666666665,10.133333333333333,27.266,76.6
2025-12-08,11.59,73.69,13621.448250000001,920.0,2767.25,11.541666666666666,26.871,17.44
2025-12-09,67.66,51.4,14315.449916666665,579.0,2541.5,12.114583333333334,27.489,73.69
2025-12-10,38.08,80.0,15076.074166666667,1091.0,2561.3333333333335,11.458333333333334,26.602,51.4
2025-12-11,78.16,87.28,13962.852458333333,1405.0,1329.6666666666667,7.462500000000001,26.805,80.0
2025-12-12,83.26,87.89,14310.369208333335,543.0,695.0833333333334,7.677083333333333,27.684,87.28
2025-12-13,97.62,97.5,12570.975583333333,2042.0,843.4166666666666,7.466666666666666,27.684,87.89
2025-12-14,96.89,70.84,13440.488583333332,607.0,1712.5416666666667,6.489583333333333,27.684,97.5
2025-12-15,74.38,79.94,13267.092583333331,2630.0,2131.75,6.662499999999999,27.425,70.84
2025-12-16,81.16,88.49,14232.633875,2003.0,1011.0416666666666,8.4125,26.764,79.94
2025-12-17,91.45,75.87,14155.810708333333,837.0,985.2083333333334,7.547916666666666,27.357,88.49
2025-12-18,79.37,9.11,14234.477291666664,567.0,3404.4583333333335,9.904166666666667,27.652,75.87
2025-12-19,7.18,89.41,14501.540833333333,797.0,1946.0833333333333,9.297916666666667,28.161,9.11
2025-12-20,86.73,96.51,12633.74525,898.0,915.4583333333334,5.220833333333333,28.161,89.41
2025-12-21,92.63,72.5,13226.479375,2014.0,1210.6666666666667,8.316666666666666,28.161,96.51
2025-12-22,71.27,80.23,13720.3765,1854.0,1712.2083333333333,5.429166666666667,27.687,72.5
2025-12-23,92.09,64.79,13881.636208333335,1017.0,2548.875,4.302083333333333,27.71,80.23
